Pure static;;;Static compared;;;Dynamic compared;;;Converted to dynamic;;
;;;;;;;;;Type 'N4Core3Gui8NumInputIiEE' has been registered.;3;
;;;;;;;;;Spacer;4;
;;;;;;;;;ShaderProgram | Creating of the shader program 'grid' is started.;3;
;;;;;;;;;17:43:37 [I] [Global] {};1;
;;;;;;;;;ShaderProgram | Creating of the shader program 'outline' is started.;3;
;;;;;;;;;Tree;2;
;;;;;;;;;Type 'N4Core3Gui8LabelRowINS0_11VecNumInputILm2EiEEEE' has been registered.;3;
;;;;;;;;;Input: Texture ID;2;
;;;;;;;;;Input: Triangles;2;
;;;;;;;;;ShaderProgram | Creating of the shader program 'objectIdentifier' is started.;3;
;;;;;;;;;Type 'NxECSBasedEditorEWC' has been registered.;3;
;;;;;;;;;Filter...;2;
;;;;;;;;;Ecs;74;
;;;;;;;;;Type 'TextEditorEWC' has been registered.;3;
;;;;;;;;;H-Layout(RO): Output size;2;
;;;;;;;;;Move forward;1;
;;;;;;;;;H-Layout(RO): Children;2;
;;;;;;;;;17:43:37 [I] [Global] [AssetImpl::Factory] Asset type N4Core16StaticMeshBundleE has registered.;4;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'GameViewportEWC' has been registered.;6;
;;;;;;;;;Type 'ToggleButton' has been registered.;3;
;;;;;;;;;D;2;
;;;;;;;;;Type 'ShaderManagerEWC' has been registered.;3;
;;;;;;;;;viewPos;6;
;;;;;;;;;Type 'N4Core3Gui8LabelRowINS0_9TextInputEEE' has been registered.;3;
;;;;;;;;;ShaderProgram | The shader program 'defaultTextured' linked successfully.;3;
;;;;;;;;;Graphics;22;
;;;;;;;;;Mapping was created: 'Cancel action';3;
;;;;;;;;;ShaderManager | Was found shader: outline;3;
;;;;;;;;;Type 'BaseCamera' has been registered.;3;
;;;;;;;;;FPS: 76;1;
;;;;;;;;;17:43:37 [D] [Graphics] ShaderProgram | Creating of the shader program 'pickUpColorFiller' is started.;3;
;;;;;;;;;Texture | {};10;
;;;;;;;;;Mapping was created: 'Move backward';3;
;;;;;;;;;Mapping was created: 'mouseRotation';3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'N4Core3Gui8LabelRowINS0_11VecNumInputILm2EiEEEE' has been registered.;5;
;;;;;;;;;ambientStrength;2;
;;;;;;;;;Type 'N4Core3Gui8LabelRowINS0_8CheckBoxEEE' has been registered.;3;
;;;;;;;;;Type;2;
;;;;;;;;;Type 'ModalPopUp' has been registered.;3;
;;;;;;;;;Type 'ImageViewerEWC' has been registered.;3;
;;;;;;;;;Texture ID;2;
;;;;;;;;;17:43:37 [T] [AssetsManager] Texture | Loading of: /home/valerii/workspace/Nexium/data/assets/baked/image_document.nxtex;3;
;;;;;;;;;Type 'RootDockWindowEWC' has been registered.;3;
;;;;;;;;;Graphic modifier;2;
;;;;;;;;;___ Assets;3;
;;;;;;;;;Sub-render bundles;2;
;;;;;;;;;Type 'Spacer' has been registered.;3;
;;;;;;;;;Type 'GameViewportEWC' has been registered.;3;
;;;;;;;;;___ Shader manager;3;
;;;;;;;;;ShaderProgram | The shader program 'grid' linked successfully.;3;
;;;;;;;;;___ Text editor;3;
;;;;;;;;;Type 'N4Core3Gui9BaseArrayI18aiPostProcessStepsNS_43_AssimpPostProcessArray_ArrayCellViewerFuncENS_37_AssimpPostProcessArray_ViewFetchFuncEEE' has been registered.;3;
;;;;;;;;;Type 'Color3Input' has been registered.;3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'N4Core3Gui8LabelRowINS0_15ComboModelBasedEEE' has been registered.;3;
;;;;;;;;;Type 'BaseEWC' has been registered.;3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'Color3Input' has been registered.;4;
;;;;;;;;;Was found shader: skybox;1;
;;;;;;;;;Asset: 'data/assets/baked/fireHydrant.nx' is unloaded its main data. New status is: 'PreLoaded';3;
;;;;;;;;;Position;2;
;;;;;;;;;Type 'ModalAssetsSearchPopUpEWC' has been registered.;3;
;;;;;;;;;Input: Sub-render bundles;2;
;;;;;;;;;Type 'HorizontalLayout' has been registered.;3;
;;;;;;;;;Type 'ECSEditorMimeAdapter' has been registered.;3;
;;;;;;;;;Disabled ticks;2;
;;;;;;;;;Type 'ComboView' has been registered.;3;
;;;;;;;;;Window | {};3;
;;;;;;;;;Move left;1;
;;;;;;;;;Type 'NxEditorBaseEditorEWC' has been registered.;3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'StaticMeshBundle' has been registered.;4;
;;;;;;;;;Type 'Layout' has been registered.;3;
;;;;;;;;;Mapping was created: 'Move forward';3;
;;;;;;;;;Type 'BaseList' has been registered.;3;
;;;;;;;;;Type 'EditorSettingsEWC::ColorItem' has been registered.;3;
;;;;;;;;;Move down;1;
;;;;;;;;;17:43:37 [D] [InputDevices] Mapping was created: 'mouseMove';3;
;;;;;;;;;Type 'BaseMenuBarEWC' has been registered.;3;
;;;;;;;;;17:43:37 [D] [InputDevices] Mapping was created: 'Move down';3;
;;;;;;;;;Creating of the shader program 'skybox' is started.;1;
;;;;;;;;;Successfully preloaded. New status is: 'PreLoaded'. Asset: data/assets/baked/fireHydrant.nx;3;
;;;;;;;;;Rotation;2;
;;;;;;;;;AssetsManager;17;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'ECSEditorActorAdapter' has been registered.;3;
;;;;;;;;;Type 'N4Core3Gui8LabelRowINS0_9BaseArrayINS_10BaseStringIcEENS0_32_StringArray_ArrayCellViewerFuncENS0_26_StringArray_ViewFetchFuncEEEEE' has been registered.;3;
;;;;;;;;;Type 'EditorSettingsEWC::BaseListItem' has been registered.;3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'BaseCombo' has been registered.;4;
;;;;;;;;;___ Logs;3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'N4Core3Gui8LabelRowINS0_9TextInputEEE' has been registered.;5;
;;;;;;;;;Type 'SceneTreeWindowEWC' has been registered.;3;
;;;;;;;;;ShaderProgram | Creating of the shader program 'pickUpColorFiller' is started.;3;
;;;;;;;;;Was found shader: pickUpColorFiller;1;
;;;;;;;;;Input: Name;2;
;;;;;;;;;Input: Outline shader name;2;
;;;;;;;;;Type 'N4Core3Gui8LabelRowINS0_15ComboModelBasedEEE' has been registered.;3;
;;;;;;;;;Type 'Spectator' has been registered.;3;
;;;;;;;;;Mapping was created: 'Move up';3;
;;;;;;;;;Type 'Widget' has been registered.;3;
;;;;;;;;;Type 'WorldLightningEWC' has been registered.;3;
;;;;;;;;;Type 'N4Core3Gui11VecNumInputILm3EfEE' has been registered.;3;
;;;;;;;;;FPS: 143;3;
;;;;;;;;;17:43:37 [D] [InputDevices] Mapping was created: 'Close editor';3;
;;;;;;;;;Input: Type;2;
;;;;;;;;;Type 'TextInput' has been registered.;3;
;;;;;;;;;Type 'EditorSettingsEWC::KeymapItem' has been registered.;3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'EditorSettingsEWC::KeymapItem' has been registered.;6;
;;;;;;;;;Type 'Actor' has been registered.;3;
;;;;;;;;;mouseRotation;1;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'EditorSettingsEWC::ColorItem' has been registered.;6;
;;;;;;;;;Type 'ModalECSSearchPopUpEWC' has been registered.;3;
;;;;;;;;;46;1;
;;;;;;;;;CheckBox: Hidden from scene;2;
;;;;;;;;;EBO ID;2;
;;;;;;;;;Type 'StaticMesh' has been registered.;3;
;;;;;;;;;Type 'StaticMeshBundle' has been registered.;3;
;;;;;;;;;17:43:37 [D] [InputDevices] Mapping was created: 'Move right';3;
;;;;;;;;;Loading of: /home/valerii/workspace/Nexium/data/assets/baked/image_document.nxtex;1;
;;;;;;;;;Type 'ArrayCell' has been registered.;3;
;;;;;;;;;17:43:37 [D] [Graphics] ShaderProgram | Creating of the shader program 'objectIdentifier' is started.;3;
;;;;;;;;;___;2;
;;;;;;;;;Type 'ImageButton' has been registered.;3;
;;;;;;;;;17:43:37 [I] [Graphics] {};12;
;;;;;;;;;Type 'N4Core3Gui8LabelRowINS0_8NumInputIfEEEE' has been registered.;3;
;;;;;;;;;The shader program 'pickUpColorFiller' linked successfully.;1;
;;;;;;;;;Was found shader: outline;1;
;;;;;;;;;ShaderProgram | The shader program 'pickUpColorFiller' linked successfully.;3;
;;;;;;;;;FPS: 144;2;
;;;;;;;;;lightPos;3;
;;;;;;;;;The shader program 'skybox' linked successfully.;1;
;;;;;;;;;17:43:37 [{}] [{}] {};119;
;;;;;;;;;ShaderProgram | The shader program 'skybox' linked successfully.;3;
;;;;;;;;;ShaderManager | Was loaded 6 shaders.;3;
;;;;;;;;;Type 'N4Core3Gui8LabelRowINS0_9BaseArrayI18aiPostProcessStepsNS_43_AssimpPostProcessArray_ArrayCellViewerFuncENS_37_AssimpPostProcessArray_ViewFetchFuncEEEEE' has been registered.;3;
;;;;;;;;;Close editor;1;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'LogsWindowEWC' has been registered.;6;
;;;;;;;;;Type 'ECSEditorStaticMeshBundleAdapter' has been registered.;3;
;;;;;;;;;Sub-render meshes;2;
;;;;;;;;;InputDevices;13;
;;;;;;;;;H-Layout(W): Graphic modifier;2;
;;;;;;;;;Type 'N4Core3Gui9BaseArrayINS_21GraphicsComponentData13ModifierParamENS_43_GraphicsModifiersArray_ArrayCellViewerFuncENS_37_GraphicsModifiersArray_ViewFetchFuncEEE' has been registered.;3;
;;;;;;;;;Type 'Button' has been registered.;3;
;;;;;;;;;___;2;
;;;;;;;;;Was found shader: grid;1;
;;;;;;;;;Move right;1;
;;;;;;;;;17:43:37 [I] [AssetsManager] Registered new asset path: /home/valerii/workspace/Nexium/data;3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'EditorSettingsEWC::BaseListItem' has been registered.;6;
;;;;;;;;;Mapping was created: 'Move right';3;
;;;;;;;;;Framework;1;
;;;;;;;;;Move up;1;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'WorldLightningEWC' has been registered.;4;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'NxECSBasedEditorEWC' has been registered.;5;
;;;;;;;;;Active triangles;2;
;;;;;;;;;Mapping was created: 'Close editor';3;
;;;;;;;;;Save [Ctrl];1;
;;;;;;;;;Parent;2;
;;;;;;;;;Mapping was created: 'Save [Ctrl]';3;
;;;;;;;;;H-Layout(RO): Children count;2;
;;;;;;;;;Type 'InvalidComponent' has been registered.;3;
;;;;;;;;;Mapping was created: 'Toggle render mode';3;
;;;;;;;;;Type 'CheckBox' has been registered.;3;
;;;;;;;;;Cancel action;1;
;;;;;;;;;Move backward;1;
;;;;;;;;;mouseMove;1;
;;;;;;;;;Mapping was created: 'mouseMove';3;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'Separator' has been registered.;4;
;;;;;;;;;#version 460;1;
;;;;;;;;;Type 'BaseFloatEWC' has been registered.;3;
;;;;;;;;;Mapping was created: 'selectObject';3;
;;;;;;;;;N4Core3Gui9BaseArrayINS_21GraphicsComponentData13ModifierParamENS_43_GraphicsModifiersArray_ArrayCellViewerFuncENS_37_GraphicsModifiersArray_ViewFetchFuncEEE: Graphic modifier;2;
;;;;;;;;;4.6;1;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'NxEditorBaseEditorEWC' has been registered.;5;
;;;;;;;;;N4Core3Gui9BaseArrayINS_10BaseStringIcEENS0_32_StringArray_ArrayCellViewerFuncENS0_26_StringArray_ViewFetchFuncEEE: Children;2;
;;;;;;;;;Menu Bar;1;
;;;;;;;;;Global;2;
;;;;;;;;;HorizontalLayout;52;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'N4Core3Gui11VecNumInputILm2EfEE' has been registered.;5;
;;;;;;;;;Y:;6;
;;;;;;;;;.*;2;
;;;;;;;;;H-Layout(RO): Triangles;2;
;;;;;;;;;Type 'ECSEditorGraphicsComponentDataAdapter' has been registered.;3;
;;;;;;;;;LogLevels;1;
;;;;;;;;;T;2;
;;;;;;;;;ShaderManager | Was found shader: pickUpColorFiller;3;
;;;;;;;;;I;2;
;;;;;;;;;Input: EBO ID;2;
;;;;;;;;;E;2;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'ComboModelBased' has been registered.;4;
;;;;;;;;;C;2;
;;;;;;;;;VerticalLayout;16;
;;;;;;;;;H-Layout(RO): {};18;
;;;;;;;;;H-Layout(RO): Name;2;
;;;;;;;;;Type 'BaseCombo' has been registered.;3;
;;;;;;;;;Name;2;
;;;;;;;;;17:43:37 [D] [InputDevices] Mapping was created: 'mouseRotation';3;
;;;;;;;;;Type 'Separator' has been registered.;3;
;;;;;;;;;Type 'NxTextureEditorEWC' has been registered.;3;
;;;;;;;;;Array;4;
;;;;;;;;;Input: VBO ID;2;
;;;;;;;;;Toggle render mode;1;
;;;;;;;;;H-Layout(RO): Type;2;
;;;;;;;;;H-Layout(W): {};11;
;;;;;;;;;X:;6;
;;;;;;;;;Input;19;
;;;;;;;;;H-Layout(W): Enabled;2;
;;;;;;;;;Enabled;2;
;;;;;;;;;CheckBox: Enabled;2;
;;;;;;;;;H-Layout(RO): Sub-render meshes;2;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'ListModelBased' has been registered.;4;
;;;;;;;;;Type 'VerticalLayout' has been registered.;3;
;;;;;;;;;Type 'N4Core3Gui11VecNumInputILm2EfEE' has been registered.;3;
;;;;;;;;;Root dock space;1;
;;;;;;;;;H-Layout(RO): Sub-render bundles;2;
;;;;;;;;;H-Layout(RO): Active triangles;2;
;;;;;;;;;17:43:37 [T] [AssetsManager] Texture | Loading of: /home/valerii/workspace/Nexium/data/assets/baked/code_document.nxtex;3;
;;;;;;;;;Skybox | Loading of: /home/valerii/workspace/Nexium/data/assets/baked/skybox/default.nxsky;3;
;;;;;;;;;ShaderProgram | Creating of the shader program 'skybox' is started.;3;
;;;;;;;;;H-Layout(RO): Hidden from scene;2;
;;;;;;;;;PopUp;1;
;;;;;;;;;H-Layout(RO): Outline shader name;2;
;;;;;;;;;Hidden from scene;2;
;;;;;;;;;Type 'ComboModelBased' has been registered.;3;
;;;;;;;;;Children count;2;
;;;;;;;;;Input: Children count;2;
;;;;;;;;;Input: FOV;2;
;;;;;;;;;H-Layout(RO): Is initialized;2;
;;;;;;;;;CheckBox: Is initialized;2;
;;;;;;;;;Children;2;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'CheckBox' has been registered.;4;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'VerticalLayout' has been registered.;8;
;;;;;;;;;Mapping was created: 'Move left';3;
;;;;;;;;;N4Core3Gui9BaseArrayINS_10BaseStringIcEENS0_32_StringArray_ArrayCellViewerFuncENS0_26_StringArray_ViewFetchFuncEEE: {};1;
;;;;;;;;;Save;8;
;;;;;;;;;Reset;8;
;;;;;;;;;17:43:37 [T] [Ecs] Type 'N4Core3Gui8LabelRowINS0_8CheckBoxEEE' has been registered.;5;
;;;;;;;;;Outline shader name;2;
;;;;;;;;;Type 'ListView' has been registered.;3;
;;;;;;;;;H-Layout(W): Disabled ticks;2;
;;;;;;;;;Triangles;2;
;;;;;;;;;H-Layout(RO): EBO ID;2;
;;;;;;;;;Type 'ECSEditorActorAdapter' has been registered.;3;
;;;;;;;;;Shader name;2;
;;;;;;;;;H-Layout(RO): VBO ID;2;
;;;;;;;;;VBO ID;2;
;;;;;;;;;H-Layout(RO): VAO ID;2;
;;;;;;;;;H-Layout(RO): Texture ID;2;
